timestamp_s,full_change,title_change,header_change,counter_change,hash_change,candidate_score
1.0,1.7020436615666767e-08,0.0,0.0,0.0,0.0,1.4183697179722306e-06
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,7.156840729294345e-05,7.260070560732856e-05,0.0005832042079418898,0.00017933234630618244,0.0,0.022416543288272806
9.0,0.03537781536579132,0.04108268395066261,2.0875324935332173e-06,0.0002167811180697754,0.3663194444444444,2.94815128048261
10.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0002520324196666479,0.00035665379255078733,0.0,4.747412458527833e-05,0.005208333333333333,0.034722222222222224
18.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.5318755686166696e-07,0.0,0.0,0.0,0.0,1.2765629738472247e-05
25.0,0.04850596934556961,0.03717222437262535,0.0,0.0006500725285150111,0.24479166666666666,4.042164112130801
26.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.03566468879580498,0.01634591445326805,0.0,0.0005367954145185649,0.2986111111111111,2.972057399650415
41.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,2.864827729354147e-05,2.422192119411193e-05,0.00013063050573691726,0.0,0.0,0.0023873564411284556
57.0,2.864827729354147e-05,2.422192119411193e-05,0.00013063050573691726,0.0,0.0,0.0023873564411284556
58.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.00023384729865938425,0.0,0.0,0.0,0.0,0.01948727488828202
64.0,1.1914487174635724e-07,0.0,0.0,0.0,0.0,9.928739312196436e-06
65.0,2.6041709588753292e-06,0.0,0.0,0.0,0.0,0.0002170142465729441
66.0,3.2101026590680704e-05,0.0,0.0,0.0,0.0,0.002675085549223392
67.0,0.0001252893271157518,0.0,0.0,0.0,0.0,0.010440777259645984
68.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,6.302762631094083e-05,0.0,0.0,0.0,0.005208333333333333,0.034722222222222224
70.0,8.164825703715906e-05,0.0,0.0,0.0,0.001736111111111111,0.011574074074074073
71.0,0.00010442194616189227,0.0,0.0,0.0,0.0,0.008701828846824355
72.0,7.92313294368796e-05,0.0,0.0,0.0,0.003472222222222222,0.023148148148148147
73.0,8.52736848173663e-05,0.0,0.0,0.0,0.0,0.007106140401447192
74.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.5216499377856962e-05,0.0,0.0,0.0,0.0,0.0012680416148214135
78.0,0.0002114480739692226,0.0,0.0,0.0,0.0,0.01762067283076855
79.0,7.552080933237448e-05,0.0,0.0,0.0,0.003472222222222222,0.023148148148148147
80.0,0.00010508576087886468,0.0,0.0,0.0,0.001736111111111111,0.011574074074074073
81.0,0.0001109432996599935,2.422192119411193e-05,0.00013063050573691726,0.0,0.001736111111111111,0.011574074074074073
82.0,9.4722599897068e-05,2.422192119411193e-05,0.00013063050573691726,0.0,0.001736111111111111,0.011574074074074073
83.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,5.174293619347736e-06,0.0,0.0,0.0,0.0,0.0004311911349456447
91.0,0.0013423198834061623,0.0,0.0,0.0,0.019097222222222224,0.12731481481481483
92.0,0.00041807928937487304,0.0,0.0,0.0,0.003472222222222222,0.03483994078123942
93.0,1.5318651946927275e-07,0.0,0.0,0.0,0.0,1.2765543289106063e-05
94.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.00035622611176222563,0.0,0.0,0.0,0.0,0.0296855093135188
96.0,2.7233423338657303e-07,0.0,0.0,0.0,0.0,2.2694519448881085e-05
97.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,1.834831891756039e-05,0.0,0.0,0.0,0.0,0.001529026576463366
99.0,0.00024788937298581004,0.0,0.0,0.0,0.0,0.020657447748817503
100.0,1.8892970956585486e-06,0.0,0.0,0.0,0.0,0.0001574414246382124
101.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,3.0929044442018494e-05,2.422192119411193e-05,0.00013063050573691726,0.0,0.0,0.0025774203701682077
107.0,2.8137656045146286e-05,2.422192119411193e-05,0.00013063050573691726,0.0,0.0,0.002344804670428857
108.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.0,0.0,0.0,0.0
