timestamp_s,full_change,title_change,header_change,counter_change,hash_change,candidate_score
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.00016340831643901765,0.00021558192383963615,0.0005832042079418898,0.00016174990742001683,0.0,0.020218738427502103
9.0,5.226548864811775e-07,2.006788236030843e-06,2.0875324935332173e-06,0.0,0.0,5.016970590077108e-05
10.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.04268430173397064,0.0211913101375103,3.572371497284621e-05,0.0002748022961895913,0.3524305555555556,3.5570251444975534
12.0,1.2737543329421896e-05,1.558239273435902e-05,3.572371497284621e-05,0.0,0.0,0.0010614619441184914
13.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,5.446639192996372e-07,0.0,0.0,0.0,0.0,4.538865994163643e-05
24.0,0.03338871896266937,0.012376705184578896,0.0,0.00037466036155819893,0.16145833333333334,2.7823932468891144
25.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0001730434742057696,9.083426994038746e-05,0.0,4.555225677904673e-05,0.001736111111111111,0.014420289517147467
29.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2.553104536673345e-07,0.0,0.0,0.0,0.0,2.127587113894454e-05
31.0,0.04785113409161568,0.02589372545480728,0.0,0.0003239833749830723,0.1753472222222222,3.9875945076346397
32.0,0.047624893486499786,0.046627406030893326,5.811116716358811e-05,0.0003532392147462815,0.23958333333333334,3.968741123874982
33.0,1.3566327652370092e-05,1.2751012945955154e-05,5.811116716358811e-05,0.0,0.0,0.0011305273043641744
34.0,0.00016541662625968456,0.00018127146176993847,0.0,4.035767778987065e-05,0.0,0.013784718854973713
35.0,0.039385393261909485,0.03632260859012604,0.0,0.0002952821378130466,0.2013888888888889,3.282116105159124
36.0,0.042649637907743454,0.012057830579578876,0.0,0.000495786196552217,0.1909722222222222,3.5541364923119545
37.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.00015747259021736681,1.6396470527979545e-05,0.0,4.041914507979527e-05,0.0,0.013122715851447234
44.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.04263589158654213,0.012062333524227142,0.0,0.0005120463320054114,0.1909722222222222,3.5529909655451775
51.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.03937689960002899,0.036328937858343124,0.0,0.00027784117264673114,0.2013888888888889,3.281408300002416
61.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,4.175006438345008e-07,2.6996001452062046e-06,0.0,0.0,0.0,6.749000363015512e-05
63.0,0.028759069740772247,0.020643042400479317,0.0,0.0007916197646409273,0.1111111111111111,2.396589145064354
64.0,0.01697629876434803,0.006355536635965109,0.0,0.0006997104501351714,0.06597222222222222,1.4146915636956692
65.0,0.02161707729101181,0.021040048450231552,0.0,0.0004886004608124495,0.11458333333333333,1.8014231075843175
66.0,5.616803946395521e-07,0.0,0.0,0.0,0.0,4.6806699553296007e-05
67.0,0.022574851289391518,0.007742747664451599,0.0,0.0002314838202437386,0.13020833333333334,1.8812376074492931
68.0,0.020039686933159828,0.014470716007053852,0.0,0.000497708038892597,0.11458333333333333,1.6699739110966523
69.0,1.1914513464716947e-07,0.0,0.0,0.0,0.0,9.928761220597456e-06
70.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,1.1914513464716947e-07,0.0,0.0,0.0,0.0,9.928761220597456e-06
94.0,1.1914513464716947e-07,0.0,0.0,0.0,0.0,9.928761220597456e-06
95.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,8.576126856496558e-05,1.0640345635692938e-06,8.630534466647077e-06,0.0,0.003472222222222222,0.023148148148148147
97.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,8.50013384479098e-05,0.0,0.0,0.0,0.003472222222222222,0.023148148148148147
99.0,0.0001390080142300576,0.0,0.0,0.0,0.0,0.011584001185838133
100.0,9.509463416179642e-05,0.0,0.0,0.0,0.0,0.007924552846816368
101.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,3.5317243600729853e-06,1.849838326961617e-06,1.535411320219282e-05,0.0,0.0,0.00029431036333941546
103.0,0.00023519195383414626,0.0,0.0,0.0,0.0,0.019599329486178856
104.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,0.00018964457558467984,0.0,0.0,0.0,0.001736111111111111,0.015803714632056653
110.0,3.2877192097657826e-06,1.2374755442579044e-06,1.0694011507439427e-05,0.0,0.0,0.0002739766008138152
111.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,0.0,0.0,0.0,0.0
