timestamp_s,full_change,title_change,header_change,counter_change,hash_change,candidate_score
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,4.365845234133303e-05,9.933548426488414e-05,0.0005860156379640102,8.607778727309778e-05,0.0,0.010759723409137223
9.0,2.7233116384195455e-07,0.0,0.0,0.0,0.0,2.269426365349621e-05
10.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.01180966291576624,0.011662318371236324,0.0,0.0004394417628645897,0.140625,0.9841385763138533
16.0,9.89158593256434e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
17.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
18.0,6.185839538375149e-07,3.999824457423529e-06,0.0,0.0,0.0,9.999561143558822e-05
19.0,6.015629878675099e-07,3.889765139319934e-06,0.0,0.0,0.0,9.724412848299835e-05
20.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
21.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
22.0,6.506850809273601e-07,4.207393430988304e-06,0.0,0.0,0.0,0.00010518483577470761
23.0,5.662270723405527e-07,2.5607055249565747e-06,0.0,0.0,0.0,6.401763812391437e-05
24.0,0.00023596837127115577,0.0004025479720439762,0.0,0.0,0.003472222222222222,0.023148148148148147
25.0,8.643500041216612e-05,4.207393430988304e-06,0.0,0.0,0.0,0.007202916701013843
26.0,6.166441721688898e-07,3.877222752635134e-06,0.0,0.0,0.0,9.693056881587836e-05
27.0,9.380968890582153e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
28.0,9.380968890582153e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
29.0,6.356049198075198e-07,3.999824457423529e-06,0.0,0.0,0.0,9.999561143558822e-05
30.0,6.185839538375149e-07,3.889765139319934e-06,0.0,0.0,0.0,9.724412848299835e-05
31.0,1.0147076636712882e-06,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
32.0,9.993755156756379e-06,6.180051059345715e-06,0.0,0.0,0.0,0.0008328129297296982
33.0,6.015629878675099e-07,3.889765139319934e-06,0.0,0.0,0.0,9.724412848299835e-05
34.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
35.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
36.0,6.506850809273601e-07,4.207393430988304e-06,0.0,0.0,0.0,0.00010518483577470761
37.0,5.996232630423037e-07,3.877222752635134e-06,0.0,0.0,0.0,9.693056881587836e-05
38.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
39.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
40.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
42.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
43.0,6.185839538375149e-07,3.999824457423529e-06,0.0,0.0,0.0,9.999561143558822e-05
44.0,6.015629878675099e-07,3.889765139319934e-06,0.0,0.0,0.0,9.724412848299835e-05
45.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
46.0,0.00018410629127174616,6.451139597629663e-06,0.0,0.0,0.0,0.015342190939312179
47.0,0.0002544462331570685,4.207393430988304e-06,0.0,0.0,0.001736111111111111,0.021203852763089042
48.0,0.00012735338532365859,2.5607055249565747e-06,0.0,0.0,0.0,0.010612782110304883
49.0,0.0005696590524166822,6.451139597629663e-06,0.0,0.0,0.006944444444444444,0.047471587701390185
50.0,0.00010750659566838294,4.207393430988304e-06,0.0,0.0,0.001736111111111111,0.011574074074074073
51.0,5.996232630423037e-07,3.877222752635134e-06,0.0,0.0,0.0,9.693056881587836e-05
52.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
53.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
54.0,6.185839538375149e-07,3.999824457423529e-06,0.0,0.0,0.0,9.999561143558822e-05
55.0,6.015629878675099e-07,3.889765139319934e-06,0.0,0.0,0.0,9.724412848299835e-05
56.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
57.0,1.6580746887484565e-05,2.878333816624945e-06,0.0,0.0,0.0,0.0013817289072903804
58.0,6.015629878675099e-07,3.889765139319934e-06,0.0,0.0,0.0,9.724412848299835e-05
59.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
60.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
61.0,6.506850809273601e-07,4.207393430988304e-06,0.0,0.0,0.0,0.00010518483577470761
62.0,5.996232630423037e-07,3.877222752635134e-06,0.0,0.0,0.0,9.693056881587836e-05
63.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
64.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
65.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
67.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
68.0,6.185839538375149e-07,3.999824457423529e-06,0.0,0.0,0.0,9.999561143558822e-05
69.0,6.015629878675099e-07,3.889765139319934e-06,0.0,0.0,0.0,9.724412848299835e-05
70.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
71.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
72.0,6.506850809273601e-07,4.207393430988304e-06,0.0,0.0,0.0,0.00010518483577470761
73.0,3.960202263897372e-07,2.5607055249565747e-06,0.0,0.0,0.0,6.401763812391437e-05
74.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
75.0,6.506850809273601e-07,4.207393430988304e-06,0.0,0.0,0.0,0.00010518483577470761
76.0,5.996232630423037e-07,3.877222752635134e-06,0.0,0.0,0.0,9.693056881587836e-05
77.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
78.0,9.210759799316293e-07,5.955767392151756e-06,0.0,0.0,0.0,0.0001488941848037939
79.0,6.185839538375149e-07,3.999824457423529e-06,0.0,0.0,0.0,9.999561143558822e-05
80.0,6.015629878675099e-07,3.889765139319934e-06,0.0,0.0,0.0,9.724412848299835e-05
81.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
82.0,4.451423194495874e-07,2.878333816624945e-06,0.0,0.0,0.0,7.195834541562363e-05
83.0,6.015629878675099e-07,3.889765139319934e-06,0.0,0.0,0.0,9.724412848299835e-05
84.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
85.0,9.976866977012833e-07,6.451139597629663e-06,0.0,0.0,0.0,0.00016127848994074157
86.0,6.506850809273601e-07,4.207393430988304e-06,0.0,0.0,0.0,0.00010518483577470761
87.0,5.996232630423037e-07,3.877222752635134e-06,0.0,0.0,0.0,9.693056881587836e-05
